Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Float,Short Ratio,Avg Volume,Price,Change %,Volume,datetime
KKLIP,,,,,,,,-,0.91,40780.0,23.93,0.46%,20988.0,2026-08-14 22:04:43
KKLAG,,,,,,,,-,0.09,104660.0,31.0,-5.15%,109820.0,2026-08-14 22:04:43
KKJUN,,,,,,,,-,1.67,44410.0,30.28,0.27%,237.0,2026-08-14 22:04:43
KKJUL,,,,,,,,-,3.68,70930.0,34.43,0.27%,10147.0,2026-08-14 22:04:43
KKJD,,,,,,,,-,1.94,4080.0,17.58,-1.16%,4071.0,2026-08-14 22:04:43
KKJAN,,,,,,,,-,0.36,10390.0,46.44,0.15%,4096.0,2026-08-14 22:04:43
KKIQQ,,,,,,,,-,0.09,570.0,25.45,-0.00%,3038.0,2026-08-14 22:04:43
KKIE,,,,,,,,-,1.78,1270000.0,64.25,0.45%,1021581.0,2026-08-14 22:04:43
KKHYB,,,,,,,,-,1.33,3300.0,24.24,-0.08%,3540.0,2026-08-14 22:04:43
KKHPI,,,,,,,,-,1.26,83600.0,26.38,-0.23%,101320.0,2026-08-14 22:04:43
KKGRN,,,,,,,,-,3.19,17420.0,23.94,0.38%,11782.0,2026-08-14 22:04:43
KKGLD,,,,,,,,-,0.29,103020.0,27.85,0.41%,71035.0,2026-08-14 22:04:43
KKFEB,,,,,,,,-,8.81,3130.0,31.62,0.22%,876.0,2026-08-14 22:04:43
KKEYX,,,,,,,,-,0.17,400.0,24.54,2.84%,9.0,2026-08-14 22:04:43
KKEYG,,,,,,,,-,0.01,3290.0,14.17,2.87%,1740.0,2026-08-14 22:04:43
KKEO,,,,,,,,-,,1870.0,25.41,-0.07%,1673.0,2026-08-14 22:04:43
KKEMX,,,,,,,,-,0.54,11430.0,50.51,-0.02%,7084.0,2026-08-14 22:04:43
KKEMQ,,,,,,,,-,0.17,11630.0,26.21,-0.26%,4182.0,2026-08-14 22:04:43
KKEEX,,,,,,,,-,1.76,18530.0,31.13,9.88%,33329.0,2026-08-14 22:04:43
KKEAT,,,,,,,,-,0.04,3670.0,34.23,0.68%,48.0,2026-08-14 22:04:43
KKDVD,,,,,,,,-,0.81,320.0,29.5,0.28%,17.0,2026-08-14 22:04:43
KKDRN,,,,,,,,-,80.91,20.0,23.09,-0.13%,8.0,2026-08-14 22:04:43
KKDEF,,,,,,,,-,0.4,101970.0,45.01,-1.08%,25728.0,2026-08-14 22:04:43
KKDEC,,,,,,,,-,0.18,12730.0,28.95,0.17%,674.0,2026-08-14 22:04:43
KKCSH,,,,,,,,-,0.03,11650.0,25.05,-0.12%,19890.0,2026-08-14 22:04:43
KKCOP,,,,,,,,-,0.48,22070.0,23.8,0.29%,19527.0,2026-08-14 22:04:43
KKCE,,,,,,,,-,1.3,15160.0,168.36,-0.80%,17126.0,2026-08-14 22:04:43
KKCCA,,,,,,,,-,1.49,30800.0,17.23,-0.06%,3921.0,2026-08-14 22:04:43
KKCAI,,,,,,,,-,0.23,4760.0,32.49,0.00%,129.0,2026-08-14 22:04:43
KKBWY,,,,,,,,-,2.34,147010.0,18.05,-0.67%,160182.0,2026-08-14 22:04:43
KKBWP,,,,,,,,-,0.63,18930.0,133.4,-0.05%,8964.0,2026-08-14 22:04:43
KKBWD,,,,,,,,-,1.04,394530.0,12.75,-0.62%,491742.0,2026-08-14 22:04:43
KKBWB,,,,,,,,-,2.43,1700000.0,99.69,0.48%,634472.0,2026-08-14 22:04:43
KKBUF,,,,,,,,-,0.21,6070.0,26.73,-0.06%,14.0,2026-08-14 22:04:43
KKBFR,,,,,,,,-,2.03,3780.0,28.08,0.11%,6910.0,2026-08-14 22:04:43
KKBE,,,,,,,,-,8.59,1760000.0,71.67,0.36%,1050220.0,2026-08-14 22:04:43
KKBDU,,,,,,,,-,1.23,1280.0,15.55,-2.05%,1824.0,2026-08-14 22:04:43
KKBAB,,,,,,,,-,0.03,20610.0,8.66,2.18%,4394.0,2026-08-14 22:04:43
KKBA,,,,,,,,-,3.4,58130.0,33.34,-0.39%,15436.0,2026-08-14 22:04:43
KKAUG,,,,,,,,-,0.21,19760.0,29.5,0.24%,20367.0,2026-08-14 22:04:43
KKAT,,,,,,,,-,0.16,12060.0,58.55,-0.05%,4668.0,2026-08-14 22:04:43
KKARS,,,,,,,,-,1.7,24740.0,31.04,-0.20%,11240.0,2026-08-14 22:04:43
KKAPR,,,,,,,,-,3.83,7820.0,40.44,0.17%,4152.0,2026-08-14 22:04:43
KKAMO,,,,,,,,-,0.03,23100.0,24.69,0.00%,27833.0,2026-08-14 22:04:43
JJXX,,,,,,,,-,1.93,1430.0,32.69,0.36%,733.0,2026-08-14 22:04:43
JJXI,,,,,,,,-,0.07,25490.0,83.22,0.10%,9623.0,2026-08-14 22:04:43
JJVAL,,,,,,,,-,1.26,50440.0,60.51,-0.20%,39548.0,2026-08-14 22:04:43
JJUST,,,,,,,,-,1.64,6640.0,111.63,-0.17%,3721.0,2026-08-14 22:04:43
JJUSA,,,,,,,,-,0.27,138870.0,70.1,-0.07%,26371.0,2026-08-14 22:04:43
JJUNZ,,,,,,,,-,0.65,4110.0,36.19,-0.16%,939.0,2026-08-14 22:04:43
JJUNW,,,,,,,,-,0.84,171010.0,35.03,-0.01%,18403.0,2026-08-14 22:04:43
JJUNT,,,,,,,,-,0.18,49500.0,38.8,-0.10%,6599.0,2026-08-14 22:04:43
JJUNP,,,,,,,,-,0.43,37750.0,32.47,-0.14%,7294.0,2026-08-14 22:04:43
JJUNM,,,,,,,,-,3.08,6490.0,35.42,0.03%,1230.0,2026-08-14 22:04:43
JJUNC,,,,,,,,-,0.0,1510.0,25.57,-0.12%,1009.0,2026-08-14 22:04:43
JJULZ,,,,,,,,-,1.08,5600.0,46.68,-0.13%,999.0,2026-08-14 22:04:43
JJULW,,,,,,,,-,0.96,32049.999999999996,41.54,-0.02%,8928.0,2026-08-14 22:04:43
JJULU,,,,,,,,-,0.0,22320.0,32.89,-0.08%,7342.0,2026-08-14 22:04:43
JJULT,,,,,,,,-,1.14,27540.0,49.03,-0.03%,3184.0,2026-08-14 22:04:43
JJULP,,,,,,,,-,0.96,9460.0,33.45,-0.05%,3800.0,2026-08-14 22:04:43
JJULM,,,,,,,,-,3.59,5770.0,34.97,-0.01%,6961.0,2026-08-14 22:04:43
JJULJ,,,,,,,,-,1.29,3840.0,25.01,-0.08%,74.0,2026-08-14 22:04:43
JJULI,,,,,,,,-,1.27,8460.0,25.75,-0.08%,8191.0,2026-08-14 22:04:43
JJULH,,,,,,,,-,2.97,5450.0,25.19,-0.06%,462.0,2026-08-14 22:04:43
JJULC,,,,,,,,-,0.01,2940.0,25.73,-0.07%,1906.0,2026-08-14 22:04:43
JJULB,,,,,,,,-,2.21,8980.0,28.23,0.09%,15192.0,2026-08-14 22:04:43
JJUDO,,,,,,,,-,2.8,930.0,29.07,-0.21%,1237.0,2026-08-14 22:04:43
JJUDB,,,,,,,,-,6.89,8290.0,26.41,0.11%,5790.0,2026-08-14 22:04:43
JJUCY,,,,,,,,-,0.33,98130.0,22.03,0.00%,32875.0,2026-08-14 22:04:43
JJTNY,,,,,,,,-,0.53,17730.0,49.44,-0.17%,11592.0,2026-08-14 22:04:43
JJTEK,,,,,,,,-,0.43,295350.0,103.67,-1.01%,161098.0,2026-08-14 22:04:43
JJSTC,,,,,,,,-,0.2,27530.0,23.28,-0.02%,16341.0,2026-08-14 22:04:43
JJSML,,,,,,,,-,1.22,24390.0,92.6,0.56%,5914.0,2026-08-14 22:04:43
JJSMD,,,,,,,,-,0.15,77060.0,97.74,0.49%,35235.0,2026-08-14 22:04:43
JJSI,,,,,,,,-,0.15,129320.0,51.16,-0.21%,145578.0,2026-08-14 22:04:43
JJSCP,,,,,,,,-,1.54,272100.0,46.95,-0.05%,109155.0,2026-08-14 22:04:43
JJRE,,,,,,,,-,0.62,1600.0,27.81,0.00%,0.0,2026-08-14 22:04:43
JJQUA,,,,,,,,-,0.62,533530.0,75.25,-0.33%,661308.0,2026-08-14 22:04:43
JJPY,,,,,,,,-,3.56,5270.0,39.19,-0.27%,2211.0,2026-08-14 22:04:43
JJPXN,,,,,,,,-,2.36,12120.0,104.97,-0.25%,645.0,2026-08-14 22:04:43
JJPUS,,,,,,,,-,0.83,7130.0,145.55,0.19%,4045.0,2026-08-14 22:04:43
JJPSV,,,,,,,,-,0.66,720.0,72.03,0.20%,684.0,2026-08-14 22:04:43
JJPST,,,,,,,,-,0.41,6370000.0,50.5,0.04%,4608725.0,2026-08-14 22:04:43
JJPSE,,,,,,,,-,0.45,28720.0,61.27,0.53%,18316.0,2026-08-14 22:04:43
JJPRF,,,,,,,,-,0.35,133240.0,49.78,-0.15%,114991.0,2026-08-14 22:04:43
JJPRE,,,,,,,,-,0.56,22490.0,53.57,0.41%,8993.0,2026-08-14 22:04:43
JJPO,,,,,,,,-,1.24,24820.0,14.67,-0.44%,32266.0,2026-08-14 22:04:43
JJPME,,,,,,,,-,0.69,11240.0,129.19,0.37%,9060.0,2026-08-14 22:04:43
JJPMB,,,,,,,,-,2.63,10930.0,39.74,-0.21%,2860.0,2026-08-14 22:04:43
JJPLD,,,,,,,,-,0.05,446100.0,52.06,-0.01%,224187.0,2026-08-14 22:04:43
JJPIN,,,,,,,,-,6.66,8560.0,76.54,0.20%,8350.0,2026-08-14 22:04:43
JJPIE,,,,,,,,-,0.09,1510000.0,45.89,0.02%,1046600.0,2026-08-14 22:04:43
JJPIB,,,,,,,,-,0.39,185960.0,47.92,-0.14%,178218.0,2026-08-14 22:04:43
JJPHY,,,,,,,,-,1.22,30550.0,50.21,-0.10%,29457.0,2026-08-14 22:04:43
JJPFP,,,,,,,,-,0.21,8480.0,51.89,0.34%,366.0,2026-08-14 22:04:43
JJPEM,,,,,,,,-,0.19,15730.0,64.95,-0.20%,16544.0,2026-08-14 22:04:43
JJPEF,,,,,,,,-,0.41,91660.0,82.93,0.02%,57432.0,2026-08-14 22:04:43
JJPAN,,,,,,,,-,0.46,1530.0,44.13,0.00%,1283.0,2026-08-14 22:04:43
JJOYT,,,,,,,,-,0.46,8270.0,59.43,0.14%,1530.0,2026-08-14 22:04:43
JJOUL,,,,,,,,-,3.2,10810.0,24.85,1.26%,1379.0,2026-08-14 22:04:43
JJOJO,,,,,,,,-,0.01,6210.0,15.05,-0.10%,151.0,2026-08-14 22:04:43
JJOET,,,,,,,,-,2.77,20400.0,47.29,0.23%,10342.0,2026-08-14 22:04:43
JJOBX,,,,,,,,-,0.36,95340.0,13.02,-6.83%,57969.0,2026-08-14 22:04:43
JJOBC,,,,,,,,-,0.02,850.0,22.95,-7.64%,2303.0,2026-08-14 22:04:43
JJNUG,,,,,,,,-,0.32,319850.0,167.29,3.53%,191341.0,2026-08-14 22:04:43
JJNK,,,,,,,,-,4.01,2760000.0,95.97,-0.07%,1997176.0,2026-08-14 22:04:43
JJNEU,,,,,,,,-,4.37,5030.0,33.97,-0.14%,92.0,2026-08-14 22:04:43
JJMUB,,,,,,,,-,0.2,1030000.0,49.92,-0.15%,6193671.0,2026-08-14 22:04:43
JJMTG,,,,,,,,-,0.24,742240.0,50.13,-0.14%,221800.0,2026-08-14 22:04:43
JJMST,,,,,,,,-,0.13,1120000.0,50.9,-0.02%,1142666.0,2026-08-14 22:04:43
JJMSI,,,,,,,,-,0.14,33610.0,49.6,-0.27%,19880.0,2026-08-14 22:04:43
JJMOM,,,,,,,,-,0.34,119090.0,85.45,0.04%,111179.0,2026-08-14 22:04:43
JJMMF,,,,,,,,-,0.44,5260.0,100.17,-0.08%,11476.0,2026-08-14 22:04:43
JJMID,,,,,,,,-,0.08,4090.0,33.04,0.10%,106.0,2026-08-14 22:04:43
JJMHI,,,,,,,,-,0.05,30110.0,49.65,-0.39%,20816.0,2026-08-14 22:04:43
JJMEE,,,,,,,,-,0.83,109400.0,79.86,0.39%,86380.0,2026-08-14 22:04:43
JJMBS,,,,,,,,-,0.66,661690.0,44.44,-0.28%,537245.0,2026-08-14 22:04:43
JJLVP,,,,,,,,-,,4580.0,51.73,-0.07%,196.0,2026-08-14 22:04:43
JJLQD,,,,,,,,-,1.93,710.0,40.51,-0.09%,110.0,2026-08-14 22:04:43
JJLCO,,,,,,,,-,0.59,1060.0,26.16,-0.50%,291.0,2026-08-14 22:04:43
JJIVE,,,,,,,,-,0.4,322410.0,97.66,0.11%,353615.0,2026-08-14 22:04:43
JJIRE,,,,,,,,-,0.39,453450.0,85.87,-0.08%,263607.0,2026-08-14 22:04:43
JJIII,,,,,,,,-,0.75,15590.0,49.68,-0.30%,7079.0,2026-08-14 22:04:43
JJIG,,,,,,,,-,0.9,34040.0,86.25,0.10%,22851.0,2026-08-14 22:04:43
JJIDE,,,,,,,,-,0.25,210.0,53.09,-0.06%,664.0,2026-08-14 22:04:43
JJHSC,,,,,,,,-,1.14,40460.0,49.95,0.48%,23630.0,2026-08-14 22:04:43
JJHPI,,,,,,,,-,0.83,50670.0,22.59,-0.01%,25021.0,2026-08-14 22:04:43
JJHMU,,,,,,,,-,2.53,5480.0,25.99,-0.27%,10565.0,2026-08-14 22:04:43
JJHMM,,,,,,,,-,0.25,223040.0,77.35,0.26%,154090.0,2026-08-14 22:04:43
JJHML,,,,,,,,-,0.11,31500.0,92.3,-0.11%,30006.0,2026-08-14 22:04:43
JJHMD,,,,,,,,-,0.2,89630.0,46.55,-0.05%,60561.0,2026-08-14 22:04:43
JJHMB,,,,,,,,-,0.26,31690.0,21.68,-0.25%,24420.0,2026-08-14 22:04:43
JJHLN,,,,,,,,-,0.01,25270.0,24.68,-0.02%,34181.0,2026-08-14 22:04:43
JJHID,,,,,,,,-,2.49,790.0,44.44,-0.12%,90.0,2026-08-14 22:04:43
JJHHY,,,,,,,,-,0.58,20090.0,25.62,-0.16%,4951.0,2026-08-14 22:04:43
JJHEM,,,,,,,,-,0.18,37780.0,39.7,0.09%,23304.0,2026-08-14 22:04:43
JJHDV,,,,,,,,-,1.26,690.0,48.26,-0.05%,1062.0,2026-08-14 22:04:43
JJHDG,,,,,,,,-,0.88,23250.0,28.66,-0.40%,4362.0,2026-08-14 22:04:43
JJHCR,,,,,,,,-,0.26,220660.0,24.94,-0.28%,65716.0,2026-08-14 22:04:43
JJHCP,,,,,,,,-,1.13,150190.0,24.82,-0.08%,109791.0,2026-08-14 22:04:43
JJHCB,,,,,,,,-,2.32,29270.0,20.83,-0.29%,6470.0,2026-08-14 22:04:43
JJHAI,,,,,,,,-,0.13,7570.0,35.41,0.09%,1166.0,2026-08-14 22:04:43
JJHAC,,,,,,,,-,0.02,430.0,15.89,0.54%,4.0,2026-08-14 22:04:43
JJGRW,,,,,,,,-,0.02,9280.0,28.48,-0.84%,1757.0,2026-08-14 22:04:43
JJGRO,,,,,,,,-,0.21,642830.0,96.78,-0.09%,494960.0,2026-08-14 22:04:43
JJGLO,,,,,,,,-,0.01,241580.0,74.52,-0.25%,60301.0,2026-08-14 22:04:43
JJFLX,,,,,,,,-,0.2,115840.0,49.95,-0.06%,123256.0,2026-08-14 22:04:43
JJFLI,,,,,,,,-,0.7,4920.0,54.55,0.13%,1575.0,2026-08-14 22:04:43
JJETU,,,,,,,,-,0.33,4660.0,36.35,-0.55%,219.0,2026-08-14 22:04:43
JJETS,,,,,,,,-,2.87,3060000.0,31.56,-0.94%,904135.0,2026-08-14 22:04:43
JJETD,,,,,,,,-,0.08,114510.0,2.31,0.48%,5564.0,2026-08-14 22:04:43
JJEPQ,,,,,,,,-,1.92,6920000.0,60.53,0.18%,3762725.0,2026-08-14 22:04:43
JJEPI,,,,,,,,-,2.07,5070000.0,58.02,0.17%,3414903.0,2026-08-14 22:04:43
JJEMB,,,,,,,,-,0.06,53070.0,53.24,-0.35%,105488.0,2026-08-14 22:04:43
JJEMA,,,,,,,,-,0.98,144940.0,61.83,-0.08%,28283.0,2026-08-14 22:04:43
JJEM,,,,,,,,-,0.06,1120000.0,4.32,-0.46%,32923.0,2026-08-14 22:04:43
JJELM,,,,,,,,-,0.81,41430.0,25.64,0.23%,38962.0,2026-08-14 22:04:43
JJELH,,,,,,,,-,2.1,7870.0,25.67,0.02%,3395.0,2026-08-14 22:04:43
JJEDI,,,,,,,,-,0.79,226910.0,31.39,4.39%,258825.0,2026-08-14 22:04:43
JJDVL,,,,,,,,-,0.19,85240.0,32.55,-0.16%,23655.0,2026-08-14 22:04:43
JJDVI,,,,,,,,-,0.03,41690.0,40.83,0.71%,10350.0,2026-08-14 22:04:43
JJDST,,,,,,,,-,0.3,484630.0,26.26,-3.46%,378488.0,2026-08-14 22:04:43
JJDOC,,,,,,,,-,2.57,390.0,61.83,-0.42%,68.0,2026-08-14 22:04:43
JJDIV,,,,,,,,-,0.25,1420.0,58.76,-0.12%,459.0,2026-08-14 22:04:43
JJCPI,,,,,,,,-,0.54,53100.0,47.48,-0.08%,31057.0,2026-08-14 22:04:43
JJCPB,,,,,,,,-,0.16,2069999.9999999998,46.22,-0.23%,1609972.0,2026-08-14 22:04:43
JJCHI,,,,,,,,-,4.71,680.0,54.48,0.36%,134.0,2026-08-14 22:04:43
JJCAL,,,,,,,,-,0.11,18850.0,49.46,-0.19%,8192.0,2026-08-14 22:04:43
JJBND,,,,,,,,-,0.05,942900.0,52.68,-0.28%,869730.0,2026-08-14 22:04:43
JJBLG,,,,,,,,-,0.12,1300.0,16.54,-3.71%,4729.0,2026-08-14 22:04:43
JJBDI,,,,,,,-0.2118,-,0.3,134950.0,1.39,2.21%,18930.0,2026-08-14 22:04:43
JJBBB,,,,,,,,-,4.05,338100.0,47.37,-0.06%,504753.0,2026-08-14 22:04:43
JJAVA,,,,,,,,-,0.27,447230.0,83.84,0.04%,228288.0,2026-08-14 22:04:43
JJAPN,,,,,,,,-,0.37,5140.0,25.41,0.89%,4044.0,2026-08-14 22:04:43
JJANZ,,,,,,,,-,1.46,3610.0,42.19,-0.17%,968.0,2026-08-14 22:04:43
JJANW,,,,,,,,-,0.38,22350.0,39.35,0.03%,7385.0,2026-08-14 22:04:43
JJANU,,,,,,,,-,2.19,9140.0,31.01,-0.23%,1816.0,2026-08-14 22:04:43
JJANT,,,,,,,,-,0.6,11330.0,45.11,0.00%,3693.0,2026-08-14 22:04:43
JJANP,,,,,,,,-,0.88,6290.0,35.53,-0.01%,3725.0,2026-08-14 22:04:43
JJANM,,,,,,,,-,0.85,2410.0,34.26,0.03%,5078.0,2026-08-14 22:04:43
JJANJ,,,,,,,,-,0.36,1610.0,24.92,0.04%,137.0,2026-08-14 22:04:43
JJANI,,,,,,,,-,2.05,9370.0,26.5,-0.09%,55.0,2026-08-14 22:04:43
JJANH,,,,,,,,-,0.01,6390.0,25.01,0.04%,1412.0,2026-08-14 22:04:43
JJANB,,,,,,,,-,0.72,22450.0,27.9,0.02%,1373.0,2026-08-14 22:04:43
JJAJL,,,,,,,,-,2.3,52380.0,30.26,0.12%,13075.0,2026-08-14 22:04:43
JJADE,,,,,,,,-,2.64,2770.0,79.13,-0.13%,3006.0,2026-08-14 22:04:43
JJADB,,,,,,,,-,0.01,350.0,26.26,-0.03%,6.0,2026-08-14 22:04:43
JJABS,,,,,,,,-,0.94,7690.0,49.97,0.17%,2199.0,2026-08-14 22:04:43
JJAAA,,,,,,,,-,0.85,5100000.0,50.6,0.04%,6817836.0,2026-08-14 22:04:43
JJA,,,,,,,,-,0.45,19780.0,50.17,0.04%,724.0,2026-08-14 22:04:43
IIZRL,,,,,,,,-,3.58,11460.0,29.98,-0.46%,6127.0,2026-08-14 22:04:43
IIYZ,,,,,,,,-,0.57,1340000.0,43.81,-0.21%,662781.0,2026-08-14 22:04:43
IIYY,,,,,,,,-,0.49,26020.0,189.28,-0.20%,4833.0,2026-08-14 22:04:43
IIYW,,,,,,,,-,1.27,693400.0,255.5,-0.42%,499887.0,2026-08-14 22:04:43
IIYT,,,,,,,,-,1.57,667970.0,87.43,-0.80%,279436.0,2026-08-14 22:04:43
IIYRI,,,,,,,,-,0.37,79190.0,49.98,0.14%,75867.0,2026-08-14 22:04:43
IIYR,,,,,,,,-,1.71,5680000.0,105.06,0.16%,4256862.0,2026-08-14 22:04:43
IIYM,,,,,,,,-,0.17,238230.0,188.12,0.83%,21716.0,2026-08-14 22:04:43
IIYLD,,,,,,,,-,0.42,14140.0,22.33,-0.13%,8784.0,2026-08-14 22:04:43
IIYK,,,,,,,,-,0.24,294590.0,74.84,0.55%,87762.0,2026-08-14 22:04:43
IIYJ,,,,,,,,-,1.9,92350.0,169.65,0.33%,32964.0,2026-08-14 22:04:43
IIYH,,,,,,,,-,0.74,862380.0,70.65,-0.65%,250162.0,2026-08-14 22:04:43
IIYG,,,,,,,,-,0.82,109160.0,98.14,-0.11%,64543.0,2026-08-14 22:04:43
IIYF,,,,,,,,-,1.8,355210.0,138.29,-0.16%,205077.0,2026-08-14 22:04:43
IIYE,,,,,,,,-,0.56,1190000.0,65.66,1.37%,507011.0,2026-08-14 22:04:43
IIYC,,,,,,,,-,1.4,117840.0,103.45,-0.05%,52176.0,2026-08-14 22:04:43
IIXUS,,,,,,,,-,0.54,1850000.0,98.0,-0.02%,849600.0,2026-08-14 22:04:43
IIXP,,,,,,,,-,0.48,30850.0,117.89,0.51%,12027.0,2026-08-14 22:04:43
IIXN,,,,,,,,-,1.53,471210.0,143.33,-0.51%,237176.0,2026-08-14 22:04:43
IIXJ,,,,,,,,-,0.97,240070.0,102.41,-0.64%,71163.0,2026-08-14 22:04:43
IIXG,,,,,,,,-,0.32,56170.0,135.07,0.12%,18262.0,2026-08-14 22:04:43
IIXC,,,,,,,,-,0.36,1010000.0,56.66,1.20%,252536.0,2026-08-14 22:04:43
IIWY,,,,,,,,-,0.2,404740.0,292.3,-0.34%,486852.0,2026-08-14 22:04:43
IIWX,,,,,,,,-,0.16,348210.0,112.72,-0.12%,308725.0,2026-08-14 22:04:43
IIWV,,,,,,,,-,0.6,229050.0,442.5,-0.10%,75496.0,2026-08-14 22:04:43
IIWS,,,,,,,,-,0.42,474790.0,173.44,0.16%,216047.0,2026-08-14 22:04:43
IIWR,,,,,,,,-,0.86,2009999.9999999998,114.82,0.10%,905233.0,2026-08-14 22:04:43
IIWP,,,,,,,,-,2.15,798640.0,147.25,0.10%,481577.0,2026-08-14 22:04:43
IIWO,,,,,,,,-,5.77,439100.0,395.65,0.75%,284074.0,2026-08-14 22:04:43
IIWN,,,,,,,,-,2.68,655890.0,227.43,0.29%,360112.0,2026-08-14 22:04:43
IIWMY,,,,,,,,-,1.74,47630.0,19.28,0.10%,26473.0,2026-08-14 22:04:43
IIWMW,,,,,,,,-,2.85,13390.0,40.32,0.32%,34595.0,2026-08-14 22:04:43
IIWML,,,,,,,,-,0.9,380.0,34.32,0.86%,688.0,2026-08-14 22:04:43
IIWMI,,,,,,,,-,0.14,346740.0,53.65,0.34%,367778.0,2026-08-14 22:04:43
IIWM,,,,,,,,-,2.94,24730000.0,305.09,0.52%,13148870.0,2026-08-14 22:04:43
IIWLG,,,,,,,,-,0.46,19380.0,57.73,0.02%,3790.0,2026-08-14 22:04:43
IIWL,,,,,,,,-,1.08,45380.0,192.06,-0.21%,32169.0,2026-08-14 22:04:43
IIWFL,,,,,,,,-,1.07,300.0,61.44,-0.61%,30.0,2026-08-14 22:04:43
IIWFG,,,,,,,,-,2.01,1250.0,55.94,0.05%,431.0,2026-08-14 22:04:43
IIWF,,,,,,,,-,0.94,4930000.0,125.29,-0.29%,2217011.0,2026-08-14 22:04:43
IIWDL,,,,,,,,-,1.22,1010.0,70.28,0.42%,4175.0,2026-08-14 22:04:43
IIWD,,,,,,,,-,0.9,2130000.0,258.57,-0.05%,879410.0,2026-08-14 22:04:43
IIWC,,,,,,,,-,4.23,82720.0,200.89,0.80%,47788.0,2026-08-14 22:04:43
IIWB,,,,,,,,-,1.99,606540.0,425.42,-0.15%,249444.0,2026-08-14 22:04:43
IIVW,,,,,,,,-,0.53,2110000.0,141.98,-0.39%,775781.0,2026-08-14 22:04:43
IIVVW,,,,,,,,-,0.52,58520.0,45.34,0.27%,44279.0,2026-08-14 22:04:43
IIVVM,,,,,,,,-,2.64,20010.0,37.96,-0.04%,8227.0,2026-08-14 22:04:43
IIVVB,,,,,,,,-,5.05,24070.0,35.65,-0.08%,23097.0,2026-08-14 22:04:43
IIVV,,,,,,,,-,1.57,7680000.0,780.04,-0.18%,1751844.0,2026-08-14 22:04:43
IIVSX,,,,,,,,-,29.26,470.0,25.82,0.33%,1063.0,2026-08-14 22:04:43
IIVSS,,,,,,,,-,0.71,2980.0,31.0,0.17%,625.0,2026-08-14 22:04:43
IIVSI,,,,,,,,-,0.9,950.0,30.04,-0.23%,409.0,2026-08-14 22:04:43
IIVRS,,,,,,,,-,0.02,720.0,32.58,0.00%,0.0,2026-08-14 22:04:43
IIVOV,,,,,,,,-,2.0,13890.0,117.23,0.28%,21802.0,2026-08-14 22:04:43
IIVOO,,,,,,,,-,0.92,77310.0,133.08,0.34%,115230.0,2026-08-14 22:04:43
IIVOL,,,,,,,,-,0.83,138950.0,17.52,-0.06%,149601.0,2026-08-14 22:04:43
IIVOG,,,,,,,,-,0.62,24210.0,148.37,0.44%,9889.0,2026-08-14 22:04:43
IIVLU,,,,,,,,-,1.01,860400.0,44.35,0.11%,482827.0,2026-08-14 22:04:43
IIVES,,,,,,,,-,0.99,542800.0,39.97,-0.72%,401370.0,2026-08-14 22:04:43
IIVEP,,,,,,,,-,0.16,27410.0,27.48,0.50%,7206.0,2026-08-14 22:04:43
IIVE,,,,,,,,-,1.09,1000000.0,238.09,0.03%,476314.0,2026-08-14 22:04:43
IIVAL,,,,,,,,-,2.06,18410.0,36.86,0.91%,4552.0,2026-08-14 22:04:43
IIUSV,,,,,,,,-,0.8,622820.0,115.36,0.03%,513400.0,2026-08-14 22:04:43
IIUSG,,,,,,,,-,0.39,521570.00000000006,194.26,-0.35%,326155.0,2026-08-14 22:04:43
IIUSB,,,,,,,,-,0.87,5800000.0,45.48,-0.24%,2527902.0,2026-08-14 22:04:43
IIUS,,,,,,,,-,2.01,54830.0,70.01,0.00%,52602.0,2026-08-14 22:04:43
IITWO,,,,,,,,-,1.38,32240.000000000004,47.11,0.51%,24507.0,2026-08-14 22:04:43
IITOT,,,,,,,,-,1.02,1880000.0,170.44,-0.15%,1049233.0,2026-08-14 22:04:43
IITM,,,,,,,,-,0.41,235840.0,46.18,-0.26%,190874.0,2026-08-14 22:04:43
IITEQ,,,,,,,,-,0.36,4050.0,66.2,-0.70%,2945.0,2026-08-14 22:04:43
IITDJ,,,,,,,,-,0.37,4850.0,33.84,-0.16%,7076.0,2026-08-14 22:04:43
IITDI,,,,,,,,-,1.32,3000.0,43.53,-0.18%,3951.0,2026-08-14 22:04:43
IITDH,,,,,,,,-,0.92,5730.0,43.55,-0.11%,2451.0,2026-08-14 22:04:43
IITDG,,,,,,,,-,1.71,8119.999999999999,43.51,-0.12%,26557.0,2026-08-14 22:04:43
IITDF,,,,,,,,-,3.89,11640.0,42.73,-0.03%,18187.0,2026-08-14 22:04:43
IITDE,,,,,,,,-,1.9,11980.0,41.08,-0.13%,24527.0,2026-08-14 22:04:43
IITDD,,,,,,,,-,1.01,17520.0,39.37,-0.14%,8788.0,2026-08-14 22:04:43
IITDC,,,,,,,,-,0.51,18820.0,37.37,-0.18%,43968.0,2026-08-14 22:04:43
IITDB,,,,,,,,-,1.74,17140.0,35.54,-0.17%,8649.0,2026-08-14 22:04:43
IITB,,,,,,,,-,2.27,2220000.0,98.78,-0.75%,1233920.0,2026-08-14 22:04:43
IITAN,,,,,,,,-,1.43,12850.0,45.01,-0.14%,3782.0,2026-08-14 22:04:43
